subdistrict_id,subdistrict_name,district_id_id
1320,Matihani,191
1321,Shamho Akha Kurha,191
1322,Alauli,202
1323,Khagaria,202
1324,Mansi,202
1325,Chautham,202
1326,Beldaur,202
1327,Gogri,202
1328,Parbatta,202
1329,Narayanpur,192
1330,Bihpur,192
1331,Kharik,192
1332,Naugachhia,192
1333,Rangra Chowk,192
1334,Gopalpur,192
1335,Pirpainti,192
1336,Kahalgaon,192
1337,Ismailpur,192
1338,Sabour,192
1339,Nathnagar,192
1340,Sultanganj,192
1341,Shahkund,192
1342,Goradih,192
1343,Jagdishpur,192
1344,Sonhaula,192
1345,Shambhuganj,190
1346,Amarpur,190
1347,Rajaun,190
1348,Dhuraiya,190
1349,Barahat,190
1350,Banka,190
1351,Phulidumar,190
1352,Belhar,190
1353,Chanan,190
1354,Katoria,190
1355,Bausi,190
1356,Munger,207
1357,Bariarpur,207
1358,Jamalpur,207
1359,Dharhara,207
1360,Kharagpur,207
1361,Asarganj,207
1362,Tarapur,207
1363,Tetiha Bambor,207
1364,Sangrampur,207
1365,Barahiya,204
1366,Pipariya,204
1367,Surajgarha,204
1368,Lakhisarai,204
1369,Chanan*,204
1370,Ramgarh Chowk,204
1371,Halsi,204
1372,Barbigha,219
1373,Shekhopur Sarai,219
1374,Sheikhpura,219
1375,Ghat Kusumbha,219
1376,Chewara,219
1377,Ariari,219
1378,Karai Parsurai,209
1379,Nagar Nausa,209
1380,Harnaut,209
1381,Chandi,209
1382,Rahui,209
1383,Bind,209
1384,Sarmera,209
1385,Asthawan,209
1386,Bihar,209
1387,Noorsarai,209
1388,Tharthari,209
1389,Parbalpur,209
1390,Hilsa,209
1391,Ekangarsarai,209
1392,Islampur,209
1393,Ben,209
1394,Rajgir,209
1395,Silao,209
1396,Giriak,209
1397,Katrisarai,209
1398,Maner,212
1399,Dinapur-Cum-Khagaul,212
1400,Patna Rural,212
1401,Sampatchak,212
1402,Phulwari,212
1403,Bihta,212
1404,Naubatpur,212
1405,Bikram,212
1406,Dulhin Bazar,212
1407,Paliganj,212
1408,Masaurhi,212
1409,Dhanarua,212
1410,Punpun,212
1411,Fatwah,212
1412,Daniawan,212
1413,Khusrupur,212
1414,Bakhtiarpur,212
1415,Athmalgola,212
1416,Belchhi,212
1417,Barh,212
1418,Pandarak,212
1419,Ghoswari,212
1420,Mokameh,212
1421,Shahpur,193
1422,Arrah,193
1423,Barhara,193
1424,Koilwar,193
1425,Sandesh,193
1426,Udwant Nagar,193
1427,Behea,193
1428,Jagdishpur,193
1429,Piro,193
1430,Charpokhari,193
1431,Garhani,193
1432,Agiaon,193
1433,Tarari,193
1434,Sahar,193
1435,Simri,194
1436,Chakki,194
1437,Barhampur,194
1438,Chaugain,194
1439,Kesath,194
1440,Dumraon,194
1441,Buxar,194
1442,Chausa,194
1443,Rajpur,194
1444,Itarhi,194
1445,Nawanagar,194
1446,Ramgarh,200
1447,Nuaon,200
1448,Kudra,200
1449,Mohania,200
1450,Durgawati,200
1451,Chand,200
1452,Chainpur,200
1453,Bhabua,200
1454,Rampur,200
1455,Bhagwanpur,200
1456,Adhaura,200
1457,Kochas,215
1458,Dinara,215
1459,Dawath,215
1460,Suryapura,215
1461,Bikramganj,215
1462,Karakat,215
1463,Nasriganj,215
1464,Rajpur,215
1465,Sanjhauli,215
1466,Nokha,215
1467,Kargahar,215
1468,Chenari,215
1469,Nauhatta,215
1470,Sheosagar,215
1471,Sasaram,215
1472,Akorhi Gola,215
1473,Dehri,215
1474,Tilouthu,215
1475,Rohtas,215
1476,Daudnagar,189
1477,Haspura,189
1478,Goh,189
1479,Rafiganj,189
1480,Obra,189
1481,Aurangabad,189
1482,Barun,189
1483,Nabinagar,189
1484,Kutumba,189
1485,Deo,189
1486,Madanpur,189
1487,Konch,196
1488,Tikari,196
1489,Belaganj,196
1490,Khizirsarai,196
1491,Neem Chak Bathani,196
1492,Muhra,196
1493,Atri,196
1494,Manpur,196
1495,Gaya Town C.D.Block,196
1496,Paraiya,196
1497,Guraru,196
1498,Gurua,196
1499,Amas,196
1500,Banke Bazar,196
1501,Imamganj,196
1502,Dumaria,196
1503,Sherghati,196
1504,Dobhi,196
1505,Bodh Gaya,196
1506,Tan Kuppa,196
1507,Wazirganj,196
1508,Fatehpur,196
1509,Mohanpur,196
1510,Barachatti,196
1511,Nardiganj,210
1512,Nawada,210
1513,Warisaliganj,210
1514,Kashi Chak,210
1515,Pakribarawan,210
1516,Kawakol,210
1517,Roh,210
1518,Gobindpur,210
1519,Akbarpur,210
1520,Hisua,210
1521,Narhat,210
1522,Meskaur,210
1523,Sirdala,210
1524,Rajauli,210
1525,Islamnagar Aliganj,198
1526,Sikandra,198
1527,Jamui,198
1528,Barhat,198
1529,Lakshmipur,198
1530,Jhajha,198
1531,Gidhaur,198
1532,Khaira,198
1533,Sono,198
1534,Chakai,198
1535,Ratni Faridpur,199
1536,Jehanabad,199
1537,Kako,199
1538,Modanganj,199
1539,Ghoshi,199
1540,Makhdumpur,199
1541,Hulasganj,199
1542,Arwal,611
1543,Kaler,611
1544,Karpi,611
1545,Sonbhadra Banshi Suryapur,611
1546,Kurtha,611
1547,Chungthang,226
1548,Mangan,226
1549,Gyalshing,228
1550,Soreng,228
1551,Namchi,227
1552,Ravong,227
1553,Gangtok,225
1554,Pakyong,225
1555,Rongli,225
1556,Zemithang Circle,238
1557,Lumla ADC,238
1559,Tawang HQ,238
1560,Kitpi Circle,238
1561,Jang ADC,238
1563,Mukto Circle,238
1566,Dirang ADC,242
1568,Nafra EAC,242
1570,Kalaktang ADC,242
1573,Singchung ADC,242
1575,Thrizino ADC,242
1581,Pakke Kessang EAC,723
1584,Seppa HQ,231
1586,Bameng ADC,231
1587,Pipu Dipu Circle,231
1588,Gyawe Purang Circle,231
1590,Chayangtajo ADC,231
1591,Sawa Circle,231
1592,Balijan ADC,237
1595,Taraso Circle,237
1596,Naharlagun EAC,237
1598,Doimukh SDO,237
1600,Toru Circle,237
1601,Sagalee ADC,237
1602,Parang Circle,237
1603,Leporiang Circle,237
1604,Mengio EAC,237
1605,Kimin SDO,237
1608,Limeking Circle,241
1609,Nacho SDO,241
1610,Siyum ADC,241
1611,Taliha ADC,241
1612,Payeng Circle,241
1613,Giba Circle,241
1614,Chetam Peer Yapu Circle,241
1615,Daporijo HQ,241
1616,Puchi Geko Circle,241
1617,Dumporijo ADC,241
1620,Baririjo Circle,241
1622,Mechuka ADC,725
1623,Monigong EAC,725
1627,Kaying EAC,679
1628,Darak Circle,243
1630,Rumgong ADC,679
1632,Liromoba EAC,243
1633,Yomcha ADC,243
1635,Tirbin EAC,724
1636,Basar ADC,724
1637,Daring Circle,724
1638,Gensi EAC,719
1640,Likabali SDO,719
1643,Boleng ADC,679
1644,Riga EAC,679
1645,Pangin EAC,679
1646,Kebang Circle,679
1647,Rebo Perging Circle,679
1648,Koyu EAC,719
1651,Nari ADC,719
1652,Bilat Circle,232
1653,Ruksin ADC,232
1654,Oyan Circle,232
1656,Mebo ADC,232
1658,Tuting ADC,240
1659,Migging Circle,240
1660,Palling Circle,240
1661,Gelling Circle,240
1662,Singa Circle,240
1663,Yingkiong Circle,240
1664,Jengging Circle,240
1665,Geku EAC,240
1666,Mariyang ADC,240
1667,Mopom Adipasi Circle,240
1668,Katan Circle,240
1669,Khimiyang EAC,229
1671,Changlang HQ,229
1673,Manmao EAC,229
1676,Nampong SDO,229
1679,Vijoynagar EAC,229
1680,Miao ADC,229
1681,Kharsang Circle,229
1682,Diyun EAC,229
1683,Bordumsa ADC,229
1684,Deomali ADC,239
1685,Soha Circle,239
1686,Khonsa HQ,239
1687,Dadam Circle,239
1688,Kanubari ADC,666
1689,Lawnu Circle,666
1692,Pangchao SDO,666
1694,Laju SDO,239
1695,Ziro HQ,236
1697,Yachuli ADC,236
1698,Yazali Circle,236
1700,Kamporijo Circle,718
1701,Dollungmukh Circle,718
1703,Palin Circle,677
1704,Yangte Circle,677
1705,Sangram SDO,233
1706,Nyapin ADC,233
1707,Phassang Circle,233
1709,Chambang Circle,677
1710,Gangte Circle,677
1711,Tarak Lengdi Cicle,677
1712,Sarli Circle,233
1713,Parsi-Parlo,233
1714,Damin Circle,233
1715,Pipsorang Circle,677
1716,Tali ADC,677
1717,Mipi,230
1718,Anini,230
1719,Etalin,230
1720,Anelih,230
1721,Kronli (Arzoo Circle),230
1724,Roing HQ,235
1725,Dambuk ADC,235
1726,Tinali Paglam Circle,235
1727,Koronu Circle,235
1728,Sunpura Circle,234
1729,Tezu HQ,234
1730,Wakro Circle,234
1731,Chongkham EAC,678
1732,Namsai HQ,678
1733,Lathao Circle,678
1735,Lekang Mahadevpur Circle,678
1736,Hayuliang ADC,628
1737,Manchal Circle,628
1738,Goiliang Circle,628
1739,Chaglagam Circle,628
1740,Metengliang Circle,628
1741,Kibithoo Circle,628
1742,Walong Circle,628
1743,Hawai HQ,628
1744,Naginimora,247
1745,Tizit,247
1746,Hunta,247
1747,Shangnyu,247
1748,Mon Sadar,247
1749,Wakching,247
1750,Aboi,247
1751,Longshen,247
1752,Phomching,247
1753,Chen,247
1754,Angjangyang,247
1755,Mopong,247
1756,Tobu,247
1757,Monyakshu,247
1758,Longchem,246
1759,Alongkima,246
1760,Tuli,246
1761,Changtongya,246
1762,Chuchuyimlang,246
1763,Kubolong,246
1764,Mangkolemba,246
1766,Ongpangkong,246
1767,V.K.,251
1768,Akuluto,251
1769,Suruhuto,251
1770,Asuto,251
1771,Aghunato,251
1772,Zunheboto Sadar,251
1773,Atoizu,251
1774,Akuhaito,251
1775,Pughoboto,251
1776,Ghathashi,251
1777,Satakha,251
1778,Saptiqa,251
1779,Satoi,251
1780,Changpang,250
1781,Aitepyong,250
1782,Bhandari,250
1783,Baghty,250
1784,Sungro,250
1785,Sanis,250
1786,Lotsu,250
1787,Ralan,250
1788,Wozhuro,250
1789,Wokha Sadar,250
1790,Englan,250
1791,Chukitong,250
1792,Niuland,244
1794,Kuhoboto,244
1795,Nihokhu,244
1796,Dimapur Sadar,244
1797,Chumukedima,244
1798,Dhansiripar,244
1799,Medziphema,244
1800,Sekruzu,248
1801,Phek Sadar,248
1802,Khuza,248
1803,Meluri,248
1804,Phor,248
1805,Phokhungri,248
1806,Chozuba,248
1807,Chetheba,248
1808,Sakraba,248
1809,Pfutsero,248
1810,Zuketsa,248
1811,Khezhakeno,248
1812,Chizami,248
1813,Razieba,248
1814,Noksen,249
1815,Chare,249
1816,Longkhim,249
1817,Tuensang Sadar,249
1818,Ngoungchung,249
1819,Sangsangnyu,249
1820,Sotokur,249
1821,Noklak,249
1822,Chingmei,249
1823,Nokhu,249
1824,Panso,249
1825,Shamator,249
1826,Tsurungto,249
1827,Chessore,249
1828,Mangko,249
1829,Thonoknyu,249
1830,Tamlu,615
1831,Namsang,615
1832,Yongnyah,615
1833,Longleng,615
1834,Sakshi,615
1835,Seyochung,614
1836,Amahator,614
1837,Kiphire Sadar,614
1838,Kiusam,614
1839,Sitimi,614
1840,Longmatra,614
1841,Pungro,614
1842,Khongsa,614
1843,Tseminyu,245
1844,Tsogin,245
1845,Chiephobozou,245
1846,Botsa,245
1847,Kezocha,245
1848,Jakhama,245
1849,Kohima Sadar,245
1850,Sechu-Zubza,245
1851,Pedi (Ngwalwa),613
1852,Jalukie,613
1853,Athibung,613
1854,Kebai Khelma,613
1855,Nsong,613
1856,Tening,613
1857,Peren,613
1858,Mao-Maram,257
1859,Paomata,257
1860,Purul,257
1861,Kangpokpi,712
1862,Saitu-Gamphazol,712
1863,Sadar Hills East,712
1864,Tamenglong West,258
1865,Tamenglong North,258
1866,Tamenglong,258
1867,Nungba,714
1868,Tipaimukh,715
1869,Thanlon,715
1870,Tuibong,254
1871,Churachandpur,254
1872,Singngat,254
1873,Nambol,252
1874,Bishnupur,252
1875,Moirang,252
1876,Lilong,259
1877,Thoubal,259
1878,Kakching,711
1879,Lamsang,256
1880,Patsoi,256
1881,Lamphelpat,256
1882,Wangoi,256
1883,Jiribam,713
1884,Sawombung,255
1885,Porompat,255
1886,Keirao Bitra,255
1887,Chingai,260
1888,Ukhrul,260
1889,Kamjong,717
1890,Phungyar,717
1891,Kasom Khullen,717
1892,Machi,716
1893,Tengnoupal,716
1894,Chandel,253
1895,Chakpikarong,253
1896,Zawlnuam,266
1897,West Phaileng,266
1898,Reiek,266
1899,Thingdawl,263
1900,Bilkhawthlir,263
1901,Tlangnuam,261
1902,Darlawn,261
1903,Phullen,261
1904,Aibawk,261
1905,Thingsulthliah,261
1906,Ngopa,262
1907,Khawzawl,262
1908,Champhai,262
1909,Khawbung,262
1910,Serchhip,268
1911,East Lungdar,268
1911,East Lungdar,262
1912,West Bunghmun,265
1913,Lungsen,265
1914,Lunglei,265
1915,Hnahthial,265
1916,Chawngte,264
1917,Lawngtlai,264
1918,S' Bungtlang,264
1919,Sangau,264
1920,Tuipang,267
1921,Saiha,267
1962,Selsella,278
1963,Dadenggiri,278
1964,Tikrikilla,278
1965,Rongram,278
1966,Betasing,663
1967,Zikzak,663
1968,Gambegre,278
1969,Dalu,278
1970,Resubelpara,656
1971,Dambo Rongjeng,273
1972,Kharkutta,656
1973,Songsak,273
1974,Samanda,273
1975,Chokpot,277
1976,Gasuapara,277
1977,Baghmara,277
1978,Rongara,277
1979,Mawshynrut,279
1980,Nongstoin,279
1981,Mawthadraishan,279
1982,Mairang,279
1983,Ranikor,658
1984,Mawkyrwat,658
1985,Umling,276
1986,Jirang,276
1987,Umsning,276
1988,Mawphlang,274
1989,Mylliem,274
1990,Mawryngkneng,274
1991,Mawkynrew,274
1992,Khatarshnong Laitkroh,274
1993,Mawsynram,274
1994,Shella Bholaganj,274
1995,Pynursla,274
1996,Thadlaskein,275
1997,Laskein,275
1998,Amlarem,275
1999,Khliehriat,657
2000,Saipung,657
2001,Gossaigaon (Pt),294
2002,Bhowraguri,294
2003,Dotoma,294
2005,Bagribari (Pt),294
2006,Agamoni,285
2011,South Salmara,707
2012,Mankachar,707
2013,Lakhipur,287
2014,Balijana,287
2015,Matia,287
2016,Dudhnai,287
2017,Rangjuli,287
2018,Barnagar (Pt),280
2019,Kalgachia,280
2020,Baghbor,280
2021,Chenga,280
2022,Barpeta,280
2023,Sarthebari,280
2024,Bajali (Pt),280
2025,Sarupeta (Pt),280
2026,Mayong,296
2027,Bhuragaon,296
2028,Laharighat,296
2029,Marigaon,296
2030,Mikirbheta,296
2031,Kaliabor,297
2032,Samaguri,297
2033,Rupahi,297
2034,Dhing,297
2035,Nagaon,297
2036,Raha,297
2037,Kampur,297
2038,Hojai,709
2039,Doboka,709
2040,Lanka,709
2041,Dhekiajuli (Pt),301
2042,Chariduar,301
2043,Tezpur,301
2044,Na-Duar,301
2045,Biswanath,705
2046,Helem,705
2047,Gohpur,705
2048,Narayanpur,295
2049,Bihpuria,295
2050,Naobaicha,295
2051,Kadam,295
2052,North Lakhimpur,295
2053,Dhakuakhana (Pt-I),295
2054,Subansiri (Pt-I),295
2055,Dhemaji,284
2056,Sissibargaon,284
2057,Jonai,284
2058,Gogamukh,284
2059,Sadiya,302
2060,Doom Dooma,302
2061,Tinsukia,302
2062,Margherita,302
2063,Dibrugarh West,286
2064,Dibrugarh East,286
2065,Chabua,286
2066,Tengakhat,286
2067,Moran,286
2068,Tingkhong,286
2069,Naharkatiya,286
2070,Dimow,300
2071,Sibsagar,300
2072,Amguri,300
2073,Nazira,300
2074,Sonari,708
2075,Mahmora,708
2076,Majuli,706
2077,Jorhat West,290
2078,Jorhat East,290
2079,Teok,290
2080,Titabor,290
2081,Mariani,290
2082,Bokakhat,288
2083,Khumtai,288
2084,Dergaon,288
2085,Golaghat,288
2086,Morangi,288
2087,Sarupathar,288
2088,Donka,710
2089,Diphu,292
2090,Phuloni,292
2091,Silonijan,292
2093,Haflong,299
2096,Katigora,282
2097,Silchar,282
2098,Udarbond,282
2099,Sonai,282
2100,Lakhipur,282
2101,Karimganj,293
2102,Badarpur,293
2103,Nilambazar,293
2104,Patharkandi,293
2105,Ramkrishna Nagar,293
2106,Algapur,289
2107,Hailakandi,289
2108,Lala,289
2109,Katlichara,289
2110,Bongaigaon (Pt),281
2111,Boitamari,281
2112,Srijangram,281
2113,Bengtol,612
2114,Sidli (Pt),612
2115,Bijni (Pt),612
2117,Koya,291
2118,Kamalpur,291
2119,Hajo,291
2120,Chhaygaon,291
2121,Goroimari,291
2122,Chamaria,291
2123,Nagarbera,291
2124,Boko,291
2125,Palasbari,291
2126,North Guwahati (Pt),291
2127,Azara,618
2128,Guwahati,618
2129,Dispur,618
2130,Sonapur,618
2131,Chandrapur,618
2132,Tihu (Pt),298
2133,Pachim Nalbari,298
2134,Barkhetri,298
2135,Barbhag,298
2136,Nalbari,298
2137,Banekuchi,298
2138,Ghograpar (Pt),298
2139,Baganpara (Pt),616
2140,Jalah (Pt),616
2141,Goreswar (Pt),616
2143,Baska,616
2144,Tamulpur,616
2146,Pathorighat (Pt),283
2147,Sipajhar,283
2148,Mangaldoi (Pt),283
2149,Dalgaon (Pt),283
2151,Harisinga,617
2152,Udalguri,617
2153,Mazbat,617
2154,Darjeeling Pulbazar,309
2155,Rangli Rangliot,309
2156,Kalimpong -I,702
2157,Kalimpong - II,702
2158,Gorubathan,702
2159,Jorebunglow Sukiapokhri,309
2160,Mirik,309
2161,Kurseong,309
2162,Matigara,309
2163,Naxalbari,309
2164,Phansidewa,309
2165,Kharibari,309
2166,Rajganj,314
2167,Mal,314
2168,Matiali,314
2169,Nagrakata,314
2170,Madarihat,664
2171,Kalchini,664
2172,Kumargram,664
2173,Alipurduar - I,664
2174,Alipurduar - II,664
2175,Falakata,664
2176,Dhupguri,314
2177,Maynaguri,314
2178,Jalpaiguri,314
2179,Haldibari,308
2180,Mekliganj,308
2181,Mathabhanga - I,308
2182,Mathabhanga - II,308
2183,Cooch Behar - I,308
2184,Cooch Behar - II,308
2185,Tufanganj - I,308
2186,Tufanganj - II,308
2187,Dinhata - I,308
2188,Dinhata - II,308
2189,Sitai,308
2190,Sitalkuchi,308
2191,Chopra,311
2192,Islampur,311
2193,Goalpokhar - I,311
2194,Goalpokhar - II,311
2195,Karandighi,311
2196,Raiganj,311
2197,Hemtabad,311
2198,Kaliaganj,311
2199,Itahar,311
2200,Kushmundi,310
2201,Gangarampur,310
2202,Kumarganj,310
2203,Hilli,310
2204,Balurghat,310
2205,Tapan,310
2206,Bansihari,310
2207,Harirampur,310
2208,Harischandrapur - I,316
2209,Harischandrapur - II,316
2210,Chanchal - I,316
2211,Chanchal - II,316
2212,Ratua - I,316
2213,Ratua - II,316
2214,Gazole,316
2215,Bamangola,316
2216,Habibpur,316
2217,Maldah (Old),316
2218,English Bazar,316
2219,Manikchak,316
2220,Kaliachak - I,316
2221,Kaliachak - II,316
2222,Kaliachak - III,316
2223,Farakka,319
2224,Samserganj,319
2225,Suti - I,319
2226,Suti - II,319
2227,Raghunathganj - I,319
2228,Raghunathganj - II,319
2229,Lalgola,319
2230,Sagardighi,319
2231,Bhagawangola - I,319
2232,Bhagawangola - II,319
2233,Raninagar - II,319
2234,Jalangi,319
2235,Domkal,319
2236,Raninagar - I,319
2237,Murshidabad Jiaganj,319
2238,Nabagram,319
2239,Khargram,319
2240,Kandi,319
2241,Berhampore,319
2242,Hariharpara,319
2243,Nawda,319
2244,Beldanga - I,319
2245,Beldanga - II,319
2246,Bharatpur - II,319
2247,Bharatpur - I,319
2248,Burwan,319
2249,Murarai - I,307
2250,Murarai - II,307
2251,Nalhati - I,307
2252,Nalhati - II,307
2253,Rampurhat - I,307
2254,Rampurhat - II,307
2255,Mayureswar - I,307
2256,Mayureswar - II,307
2257,Mohammad Bazar,307
2258,Rajnagar,307
2259,Suri - I,307
2260,Suri - II,307
2261,Sainthia,307
2262,Labpur,307
2263,Nanoor,307
2264,Bolpur Sriniketan,307
2265,Illambazar,307
2266,Dubrajpur,307
2267,Khoyrasol,307
2268,Salanpur,704
2269,Barabani,704
2270,Jamuria,704
2271,Raniganj,704
2272,Ondal,704
2273,Pandabeswar,704
2274,Faridpur Durgapur,704
2275,Kanksa,704
2276,Ausgram - II,306
2277,Ausgram - I,306
2278,Mangolkote,306
2279,Ketugram - I,306
2280,Ketugram - II,306
2281,Katwa - I,306
2282,Katwa - II,306
2283,Purbasthali - I,306
2284,Purbasthali - II,306
2285,Manteswar,306
2286,Bhatar,306
2287,Galsi - I,306
2288,Galsi - II,306
2289,Burdwan - I,306
2290,Burdwan - II,306
2291,Memari - I,306
2292,Memari - II,306
2293,Kalna - I,306
2294,Kalna - II,306
2295,Jamalpur,306
2296,Raina - I,306
2297,Khandaghosh,306
2298,Raina - II,306
2299,Karimpur - I,320
2300,Karimpur - II,320
2301,Tehatta - I,320
2302,Tehatta - II,320
2303,Kaliganj,320
2304,Nakashipara,320
2305,Chapra,320
2306,Krishnagar - II,320
2307,Nabadwip,320
2308,Krishnagar - I,320
2309,Krishnaganj,320
2310,Hanskhali,320
2311,Santipur,320
2312,Ranaghat - I,320
2313,Ranaghat - II,320
2314,Chakdah,320
2315,Haringhata,320
2316,Bagda,303
2317,Bongaon,303
2318,Gaighata,303
2319,Swarupnagar,303
2320,Habra - I,303
2321,Habra - II,303
2322,Amdanga,303
2323,Barrackpur - I,303
2324,Barrackpur - II,303
2325,Barasat - I,303
2326,Barasat - II,303
2327,Deganga,303
2328,Baduria,303
2329,Basirhat - I,303
2330,Basirhat - II,303
2331,Haroa,303
2332,Rajarhat,303
2333,Minakhan,303
2334,Sandeshkhali - I,303
2335,Sandeshkhali - II,303
2336,Hasnabad,303
2337,Hingalganj,303
2338,Goghat - I,312
2339,Goghat - II,312
2340,Arambag,312
2341,Pursura,312
2342,Tarakeswar,312
2343,Dhaniakhali,312
2344,Pandua,312
2345,Balagarh,312
2346,Chinsurah - Magra,312
2347,Polba - Dadpur,312
2348,Haripal,312
2349,Singur,312
2350,Serampur Uttarpara,312
2351,Chanditala - I,312
2352,Chanditala - II,312
2353,Jangipara,312
2354,Khanakul - I,312
2355,Khanakul - II,312
2356,Saltora,305
2357,Mejhia,305
2358,Gangajalghati,305
2359,Chhatna,305
2360,Indpur,305
2361,Bankura - I,305
2362,Bankura - II,305
2363,Barjora,305
2364,Sonamukhi,305
2365,Patrasayer,305
2366,Indus,305
2367,Kotulpur,305
2368,Jaypur,305
2369,Vishnupur,305
2370,Onda,305
2371,Taldangra,305
2372,Simlapal,305
2373,Khatra,305
2374,Hirbandh,305
2375,Ranibundh,305
2376,Raipur,305
2377,Sarenga,305
2378,Jaipur,321
2379,Purulia - II,321
2380,Para,321
2381,Raghunathpur - II,321
2382,Raghunathpur - I,321
2383,Neturia,321
2384,Santuri,321
2385,Kashipur,321
2386,Hura,321
2387,Purulia - I,321
2388,Puncha,321
2389,Arsha,321
2390,Jhalda - I,321
2391,Jhalda - II,321
2392,Bagmundi,321
2393,Balarampur,321
2394,Barabazar,321
2395,Manbazar - I,321
2396,Manbazar - II,321
2397,Bundwan,321
2398,Udaynarayanpur,313
2399,Amta - II,313
2400,Amta - I,313
2401,Jagatballavpur,313
2402,Domjur,313
2403,Bally Jagachha,313
2404,Sankrail,313
2405,Panchla,313
2406,Uluberia - II,313
2407,Uluberia - I,313
2408,Bagnan - I,313
2409,Bagnan - II,313
2410,Shyampur - I,313
2411,Shyampur - II,313
2412,Thakurpukur Mahestola,304
2413,Budge Budge - I,304
2414,Budge Budge - II,304
2415,Bishnupur - I,304
2416,Bishnupur - II,304
2417,Sonarpur,304
2418,Bhangar - I,304
2419,Bhangar - II,304
2420,Canning - I,304
2421,Canning - II,304
2422,Baruipur,304
2423,Magrahat - II,304
2424,Magrahat - I,304
2425,Falta,304
2426,Diamond Harbour - I,304
2427,Diamond Harbour - II,304
2428,Kulpi,304
2429,Mandirbazar,304
2430,Mathurapur - I,304
2431,Jaynagar - I,304
2432,Jaynagar - II,304
2433,Kultali,304
2434,Basanti,304
2435,Gosaba,304
2436,Mathurapur - II,304
2437,Kakdwip,304
2438,Sagar,304
2439,Namkhana,304
2440,Patharpratima,304
2441,Binpur - II,703
2442,Binpur - I,703
2443,Garbeta - II,318
2444,Garbeta - I,318
2445,Garbeta - III,318
2446,Chandrakona - I,318
2447,Chandrakona - II,318
2448,Ghatal,318
2449,Daspur - I,318
2450,Daspur - II,318
2451,Keshpur,318
2452,Salbani,318
2453,Midnapore,318
2454,Jhargram,703
2455,Jamboni,703
2456,Gopiballavpur - II,703
2457,Gopiballavpur - I,703
2458,Nayagram,703
2459,Sankrail,703
2460,Kharagpur - I,318
2461,Kharagpur - II,318
2462,Debra,318
2463,Pingla,318
2464,Sabang,318
2465,Narayangarh,318
2466,Keshiary,318
2467,Dantan - I,318
2468,Dantan - II,318
2469,Mohanpur,318
2470,Panskura,317
2471,Kolaghat,317
2472,Tamluk,317
2473,Sahid Matangini,317
2474,Nanda Kumar,317
2475,Mahisadal,317
2476,Moyna,317
2477,Potashpur - I,317
2478,Potashpur - II,317
2479,Bhagawanpur - II,317
2480,Bhagawanpur - I,317
2481,Chandipur,317
2482,Sutahata,317
2483,Haldia,317
2484,Nandigram - I,317
2485,Nandigram - II,317
2486,Khejuri - I,317
2487,Khejuri - II,317
2488,Contai - I,317
2489,Deshopran,317
2490,Contai - III,317
2491,Egra - I,317
2492,Egra - II,317
2493,Ramnagar - I,317
2494,Ramnagar - II,317
2495,Kharaundhi,328
2496,Bhawnathpur,328
2497,Ketar,328
2498,Kandi,328
2499,Majhiaon,328
2500,Bardiha,328
2501,Ramna,328
2502,Bishunpura,328
2503,Nagaruntari,328
2504,Dhurki,328
2505,Sagma,328
2506,Dandai,328
2507,Chinia,328
2508,Meral (Pipra Kalan),328
2509,Garhwa,328
2510,Danda,328
2511,Ranka,328
2512,Ramkanda,328
2513,Bhandaria,328
2514,Shaligram Ram Narayanpur(Hunterganj),323
2515,Pratappur,323
2516,Kunda,323
2517,Lawalaung,323
2518,Chatra,323
2519,Kanha Chatti,323
2520,Itkhori,323
2521,Mayur Hand,323
2522,Gidhaur,323
2523,Pathalgora,323
2524,Simaria,323
2525,Tandwa,323
2526,Satgawan,334
2527,Koderma,334
2528,Domchanch,334
2529,Jainagar,334
2530,Chandwara,334
2531,Markacho,334
2532,Gawan,329
2533,Tisri,329
2534,Deori,329
2535,Dhanwar,329
2536,Jamua,329
2537,Bengabad,329
2538,Gande,329
2539,Giridih,329
2540,Birni,329
2541,Bagodar,329
2542,Suriya,329
2543,Dumri,329
2544,Pirtanr,329
2545,Deoghar,324
2546,Mohanpur,324
2547,Sarwan,324
2548,Sona Rai Tharhi,324
2549,Devipur,324
2550,Madhupur,324
2551,Margo Munda,324
2552,Karon,324
2553,Sarath,324
2554,Palojori,324
2555,Meherma,330
2556,Thakurgangti,330
2557,Boarijor,330
2558,Mahagama,330
2559,Pathargama,330
2560,Bashant Rai,330
2561,Godda,330
2562,Poreyahat,330
2563,Sundarpahari,330
2564,Sahibganj,340
2565,Mandro,340
2566,Borio,340
2567,Barhait,340
2568,Taljhari,340
2569,Rajmahal,340
2570,Udhwa,340
2571,Pathna,340
2572,Barharwa,340
2573,Litipara,337
2574,Amrapara,337
2575,Hiranpur,337
2576,Pakaur,337
2577,Maheshpur,337
2578,Pakuria,337
2579,Tundi,325
2580,Purbi Tundi,325
2581,Topchanchi,325
2582,Baghmara-Cum-Katras,325
2583,Gobindpur,325
2584,Dhanbad-Cum-Kenduadih-Cum-Jagata,325
2585,Jharia-Cum-Jorapokhar-Cum-Sindri,325
2586,Baliapur,325
2587,Nirsa-Cum-Chirkunda,325
2588,Nawadih,322
2589,Chandrapura,322
2590,Bermo,322
2591,Gomia,322
2592,Peterwar,322
2593,Kasmar,322
2594,Jaridih,322
2595,Chas,322
2596,Chandankiyari,322
